"","Substrate_tot","Enzyme_tot","Rate_tot"
"",345.5023,0,0
"",345.501911475338,6.14363636363636e-05,0.000427172155551767
"",345.501160275085,0.000118806652023732,0.00082591515891678
"",345.500157671943,0.000172527680847913,0.0011989287054665
"",345.498749069399,0.00022296887877543,0.00154862467725096
"",345.49704482748,0.000269942370488739,0.00187357928791528
"",345.495062180252,0.00031428935122777,0.0021795448042748
"",345.4928167531,0.000356274680526077,0.00246828559291685
"",345.490322702316,0.000396139043196826,0.00274141340490288
"",345.48759283599,0.000434102413337377,0.00300040773342108
"",345.484638719047,0.00047036697880872,0.00324663307026117
"",345.481470764716,0.000505119634625863,0.00348135367782421
"",345.478098314279,0.000538534130150304,0.00370574635850703
"",345.474609421068,0.000570772937302523,0.00392091160215816
"",345.470852053022,0.000601988893644281,0.00412788341582612
"",345.466915571251,0.000631822799877027,0.00432418970059591
"",345.462805523347,0.000660932157811683,0.00451433335677993
"",345.45852666153,0.000689447551185217,0.00469918686495649
"",345.454082974825,0.000717495061806798,0.0048795870855525
"",345.449477715618,0.000745197302450084,0.00505634138152827
"",345.444713420893,0.000772674401263015,0.00523023340756924
"",345.439791928368,0.000800044955247999,0.00540202865982751
"",345.434803339404,0.000827426969184138,0.00557247987241214
"",345.429570218298,0.000854938795719485,0.00574233234177704
"",345.424184839046,0.000882121037551278,0.00590845097459872
"",345.418646219782,0.000909684107395343,0.00607555570752598
"",345.412952696438,0.000937751643391355,0.00624439009852981
"",345.407101908512,0.000966451688477814,0.00641571246409925
"",345.401090779185,0.000995917871984841,0.00659030197927026
"",345.394915489373,0.00102629069917924,0.00676896521200009
"",345.388571445199,0.0010577189738111,0.00695254320194191
"",345.382053238253,0.00109036138260236,0.00714191920839038
"",345.375354597871,0.00112438827549157,0.00733802727063518
"",345.368468334518,0.00115998368151924,0.00754186174689559
"",345.361386273161,0.00119734760778125,0.00775448802633457
"",345.354235954021,0.00123669867824733,0.00797705464353867
"",345.346733426866,0.0012782771808963,0.00821080706779166
"",345.339009066741,0.00132145046923694,0.00845136036133905
"",345.331049813047,0.00136740477779367,0.00870597871670352
"",345.322841101092,0.00141646539270943,0.00897628009024202
"",345.314366697741,0.00146899714488548,0.00926405762956701
"",345.305608510414,0.00152541112208581,0.00957130799047489
"",345.296546364721,0.00158617266255344,0.00990026458985107
"",345.28715774508,0.00165181092183309,0.01025343683111
"",345.277530794664,0.00172293037970832,0.0106336565815047
"",345.26741135617,0.00179331020985832,0.0110462790592176
"",345.25703657252,0.00186391586173846,0.0114653259724683
"",345.246240246936,0.00193646403940774,0.011893215937308
"",345.234943816356,0.00201074080269874,0.012327521866646
"",345.223339775518,0.00208756099931295,0.0127720663837329
"",345.211384284391,0.00216818730948479,0.0132343655726789
"",345.198812469295,0.00225266004023467,0.0137133347089546
"",345.186180086759,0.00234119817240911,0.0142102112395456
"",345.172878203805,0.00243567863851511,0.01473524808555
"",345.158861053137,0.00253328024744661,0.0152812446879005
"",345.144421406962,0.0026306851918889,0.0158721609795818
"",345.129301797589,0.00273110030474998,0.0164839236327013
"",345.113606733222,0.00283479528684758,0.0171115253088164
"",345.097313666026,0.00294347987128519,0.0177633471469688
"",345.080395769511,0.0030580764307854,0.0184439947753954
"",345.062821676362,0.00317957085050787,0.0191583536414961
"",345.044665637409,0.00330903163530957,0.0199116718070447
"",345.0256651015,0.00344763120445409,0.0207096500374518
"",345.005877053612,0.00359438809228424,0.0215666126607546
"",344.985227103712,0.00374757946693375,0.0225075561614086
"",344.964059784713,0.0039081746862205,0.02349961112523
"",344.941549630844,0.00407722790449357,0.0245387587968305
"",344.91805317068,0.00425370381742764,0.0256150498451249
"",344.893516979744,0.00444132244380266,0.0267490000848253
"",344.867879442013,0.00464153038865359,0.0279495575840367
"",344.841243658166,0.0048527093423955,0.0292133203240054
"",344.813221222925,0.00507699978794697,0.0305485811550014
"",344.783900801334,0.0053149337249062,0.0319627550474836
"",344.753151902525,0.00556604272900747,0.0335234089568282
"",344.720880633673,0.00583314155727079,0.0351868376870733
"",344.687110309686,0.00611855111465655,0.0369587768252384
"",344.651491256736,0.00642339146160102,0.038843620325388
"",344.614039383633,0.00674926389105244,0.0408445067925054
"",344.574748908965,0.0070967129404757,0.042984828980109
"",344.533240137452,0.00746862431862935,0.0452742818563878
"",344.489489509558,0.00786697307625708,0.0477218741438263
"",344.443329557191,0.00829625448790968,0.0503518297172989
"",344.394810137291,0.00875900181011292,0.0531777643735801
"",344.3436314259,0.00925798434700886,0.0562746118665134
"",344.288986814139,0.00979631615365033,0.0596179114929078
"",344.231564093023,0.0103761412399533,0.06321682658187
"",344.170697710567,0.0110025838929321,0.0670993549729369
"",344.105359550013,0.0116780018684308,0.0712998188130188
"",344.036047174566,0.0124066650714079,0.0758420739493477
"",343.962527994904,0.0131996080236027,0.0807740984845115
"",343.884912591099,0.0140617828317755,0.0861077291613079
"",343.800856563741,0.0149978791435879,0.091910100498733
"",343.711385619234,0.016011614039261,0.0982084980746725
"",343.615253317871,0.0171172484968383,0.10508727470629
"",343.51291503593,0.0183235540254541,0.112630250662454
"",343.402857544732,0.0196469507676107,0.120875559523523
"",343.284273116564,0.021095469885697,0.129872790395194
"",343.156618345114,0.022684347957654,0.13972507352047
"",343.019034759611,0.0244324023482386,0.150530133076043
"",342.871027067732,0.026357363362266,0.162452973903344
"",342.710587597951,0.0284795789324476,0.175565474700007
"",342.53729801513,0.0308240978662885,0.189959334890862
"",342.349336074173,0.0334192642064891,0.205853630958034
"",342.146266822607,0.0362919104894294,0.223437439922557
"",341.923842594897,0.0394698092675465,0.242841800939383
"",341.682155554615,0.0429877090844608,0.264215182713379
"",341.419570603933,0.0468919455602284,0.287819369930612
"",341.134574814728,0.051223946796344,0.313793788013675
"",340.821500215963,0.0560323615749229,0.342447164475092
"",340.478861074471,0.0613609925650864,0.373873923355751
"",340.105414711464,0.0672791502860653,0.408474221217355
"",339.696002891309,0.0738450290481199,0.446528396652147
"",339.250164971723,0.0811267753300761,0.488405721914509
"",338.760779720909,0.0892108607659543,0.534590985374912
"",338.226069701421,0.0981683843052428,0.58503108833679
"",337.639048182721,0.108087471097088,0.639998694340403
"",336.996750657825,0.119063007378214,0.699946161871691
"",336.295415132489,0.131214277006732,0.765335302610943
"",335.530522424703,0.144637112435408,0.836364098204308
"",334.691815179252,0.159447865546102,0.913352047424644
"",333.779061438119,0.175762899420776,0.996611209716238
"",332.783331192523,0.193740820137971,1.08638078090373
"",331.696478392264,0.213478803161449,1.18242092056358
"",330.515572853756,0.235124136384449,1.28528059436849
"",329.230209769555,0.258840180649146,1.39497776965531
"",327.842276373013,0.28476636625549,1.51168957299989
"",326.34125602846,0.31308478259007,1.63532271038337
"",324.721179404093,0.343882441116928,1.76575003414984
"",322.961533260834,0.377296593847458,1.90310456300053
"",321.079573623291,0.413451263280929,2.04659160460354
"",319.048767461051,0.45258617350196,2.19655517659328
"",316.86811549973,0.494785108805968,2.35238834032547
"",314.531659349684,0.540210317280362,2.5144261127904
"",312.040153448534,0.588951614944445,2.68219532209125
"",309.381731058274,0.64111162127031,2.85471131316544
"",306.553217658916,0.696789680092858,3.03261453648439
"",303.563018012808,0.756045122960627,3.21464533294214
"",300.392365128242,0.818915616830694,3.40028850303341
"",297.054871535517,0.885357825889286,3.58847293180318
"",293.513414674155,0.955448893761222,3.7780851183102
"",289.791114316003,1.02901712586802,3.96951934195582
"",285.892626688468,1.10613103870263,4.16212432206678
"",281.811878597042,1.18662190718332,4.35445220296939
"",277.537733091442,1.27042301471668,4.54714737074736
"",273.066659185132,1.35737660838897,4.73768873287793
"",268.42520371378,1.44747945059042,4.92674425083741
"",263.614134851177,1.54060295308192,5.11382730748913
"",258.623034877725,1.63647687935455,5.29704400350523
"",253.456517903223,1.7348599812545,5.47481437094308
"",248.127809019784,1.83564349717806,5.64578784518825
"",242.616487734456,1.93866081094826,5.80998365285771
"",236.967376435593,2.04353950590668,5.96621569341674
"",231.219362417148,2.15031799401349,6.11331006146751
"",225.299119808632,2.25857049884308,6.24965220018397
"",219.237585889815,2.36783910771074,6.37361206619165
"",213.083016259572,2.47812204872748,6.48554425175378
"",206.810738777137,2.58919457501184,6.58424679474427
"",200.48432805775,2.70074030762545,6.66820072853028
"",194.073631853093,2.81268863848632,6.73814935499287
"",187.627242149069,2.92452076750374,6.79324084828797
"",181.109713174114,3.03610556664316,6.83227032813727
"",174.598703077494,3.14712026726659,6.85532281660356
"",168.07138465877,3.25743142952075,6.86213742865879
"",161.535426750441,3.36668711393013,6.85283363752128
"",155.082564947378,3.47474106100584,6.82813932470003
"",148.630976590602,3.58143309626088,6.78651104616269
"",142.239454889605,3.68620301603742,6.73026953477924
"",135.888120884821,3.78915424956402,6.65942781382715
"",129.632093799922,3.89002583199667,6.57401090179727
"",123.468508812145,3.98880055839365,6.47403785921034
"",117.443451760987,4.08520170550252,6.36242212943987
"",111.552981481596,4.17914912935155,6.23945798458637
"",105.780864420037,4.2703572144239,6.10432719626331
"",100.175358826286,4.35867407929171,5.95865008945429
"",94.6836665064438,4.44400852662663,5.80308504917304
"",89.3817406251034,4.5260208056646,5.63782987320849
"",84.2569724457914,4.60502529052905,5.46580594633196
"",79.3126141799818,4.68071292241041,5.2873313046966
"",74.5398662792435,4.75290369630436,5.10422652211827
"",69.9687380966492,4.82158357045541,4.91696420078056
"",65.6242564073382,4.88671112619343,4.72642026587765
"",61.4462526699564,4.94811513027176,4.5338627269942
"",57.4443194369422,5.00559377524409,4.34001090827708
"",53.6336489253809,5.05925579266957,4.14655277122861
"",50.056987889292,5.10909283772455,3.95438616077449
"",46.6240878509438,5.15511335770213,3.76460798032853
"",43.3630078009566,5.19709289749318,3.57785457559953
"",40.305494782659,5.23520530836519,3.39450694145884
"",37.4359844746323,5.26952041834125,3.21520018446781
"",34.7303953201098,5.29989480570309,3.04041541308006
"",32.1813839766909,5.32623598920275,2.86956429547088
"",29.8291258001783,5.34870173194128,2.70506006939848
"",27.6091824637519,5.3673327448382,2.54610134256863
"",25.5386575616019,5.38197720856272,2.3926090034836
"",23.6275176183922,5.39280860675156,2.24582562374923
"",21.8240283465821,5.39992397849454,2.10536426844445
"",20.1660085964277,5.40327068663843,1.9720392584817
"",18.6281452926665,5.40306890644761,1.84527050945926
"",17.1990954588831,5.39933484935336,1.72481867985004
"",15.88879311718,5.392107900279,1.61062653156797
"",14.7048054831371,5.3815914599101,1.5029993697588
"",13.6110299151373,5.3678026169317,1.40182555162615
"",12.6046486678262,5.35072123229205,1.30661087074453
"",11.6797543112746,5.33047118172975,1.21788120648739
"",10.840531741265,5.30718792018341,1.13407327517323
"",10.0788865225828,5.28102315223558,1.0556982147936
"",9.39135563494926,5.25204262114846,0.982817071765114
"",8.78251541435075,5.22034054638621,0.914840897749709
"",8.21933596331861,5.18602163652715,0.851779674854088
"",7.72066138670896,5.14912061549767,0.793348336455325
"",7.25466776410182,5.10986512228787,0.739360783709132
"",6.85104753238849,5.06832077352873,0.68918367930048
"",6.46738524308095,5.02471280151714,0.643173509356188
"",6.13822917458684,4.97907015895701,0.601083548754944
"",5.85642617247445,4.93161427901731,0.562421715416141
"",5.59713027618907,4.88234193582084,0.527135697053662
"",5.36983412603262,4.83127377585552,0.494718227829122
"",5.1551215513324,4.778564539341,0.464881978641005
"",4.99112598175295,4.72426030531585,0.437756409953441
"",4.83956354789487,4.66852315928449,0.412871169659135
"",4.69652994064294,4.61123442988808,0.390313878271467
"",4.56255868254984,4.55251830581178,0.369607415887755
"",4.45674995129869,4.49250579200255,0.350744796888062
"",4.36652147214603,4.43131427125741,0.33345284049829
"",4.29343973800293,4.36891715768188,0.317668897785672
"",4.22194339415058,4.30537579919612,0.30319312912419
"",4.16934982326867,4.24073993819499,0.289833154211606
"",4.11380305055189,4.17513872265376,0.277438630683055
"",4.06203098690576,4.10861890127085,0.26609060024396
"",4.01963042425823,4.04132987312319,0.255697642366724
"",3.98381220060446,3.97339408067175,0.246017717183495
"",3.94940914269701,3.90489595042177,0.237025142568777
"",3.92834197553387,3.83596024629763,0.228638755626941
"",3.90724694600728,3.76673157287618,0.220779020223411
"",3.89215574073266,3.69725886014209,0.213458288239964
"",3.89349601314117,3.62768010225448,0.206590674734916
"",3.88925809811882,3.5580861865243,0.200142451546837
"",3.87254518486838,3.48849333448285,0.194037865802175
"",3.86542672427365,3.41905193285002,0.188267618593952
"",3.85807058574587,3.34995006591684,0.182829708922383
"",3.84801448986098,3.28120892811776,0.1776465663879
"",3.84784814207255,3.21291430556917,0.172682215520152
"",3.84725104013729,3.14516306184562,0.167937866009342
"",3.85432536764268,3.07795523299356,0.163398718159918
"",3.85059420702023,3.01135803475238,0.159033374560107
"",3.84925615891481,2.94538428465869,0.154826668746
"",3.85113297491062,2.88015328609111,0.150771364362873
"",3.84924521474546,2.81569323489731,0.146860976279194
"",3.84941145391687,2.75202813277138,0.143069773093797
"",3.85370173303862,2.68921610314131,0.139396939270654
"",3.86078764304058,2.62727751535081,0.135832482021883
"",3.86344014265846,2.56621219455298,0.132366853238937
"",3.86493850943209,2.50602606925397,0.128993066820511
"",3.86638544248518,2.44677154129317,0.125710576198863
"",3.86781855246066,2.38847570864629,0.122513703434028
"",3.8702074065958,2.33115253053131,0.119396900336281
"",3.87235665668494,2.27481129240303,0.116357095046533
"",3.87571212866584,2.21945534349173,0.113390910944812
"",3.88086580611293,2.16509385622314,0.110493783301413
"",3.88318251345932,2.11172393063212,0.107666256986756
"",3.88841363063103,2.05933940807407,0.104903622928154
"",3.89277078067055,2.00795815618922,0.10220593183385
"",3.89568484109722,1.95756128144761,0.0995688005553641
"",3.89914768539651,1.90815395059789,0.0969928007816952
"",3.90301475513514,1.85974236240776,0.0944752347572078
"",3.90488307648812,1.81231658880815,0.0920152802911299
"",3.90946297524358,1.76586964873291,0.0896119613531778
"",3.9156144734752,1.72040706935155,0.0872643110039137
"",3.91783360752283,1.67590300165254,0.0849708848122498
"",3.91881363208155,1.63233850638521,0.0827303067040397
"",3.92042412971866,1.58973106389256,0.0805421242333194
"",3.9209773334372,1.54807819184479,0.0784057957007021
"",3.92547967099949,1.50736394693116,0.0763205204218154
"",3.93162325760554,1.46758174000778,0.0742854277663394
"",3.93478913144709,1.42869306022306,0.0722982238104144
"",3.93783120064829,1.39067577056801,0.0703576130877971
"",3.93986590561337,1.35353798328688,0.0684635013495942
"",3.94450610435831,1.31726667336913,0.0666149539880631
"",3.94623201710424,1.28185450739856,0.0648117004954852
"",3.9481367601878,1.24727068515294,0.0630519576906165
"",3.94938202143031,1.21352057557392,0.0613356260259468
"",3.95095884738059,1.18058856327292,0.059661733933958
"",3.95361158283839,1.14846357003608,0.0580296958001597
"",3.95704408119586,1.11712916955003,0.0564385915976395
"",3.95855385159003,1.08656308258702,0.0548872626175263
"",3.96022740003655,1.05674630306408,0.0533746486674153
"",3.96229050814332,1.02767676876093,0.0519005393554225
"",3.96291653530018,0.999338236208427,0.0504640088698709
"",3.96374956890571,0.971713248931696,0.0490641331985742
"",3.96504568883812,0.944796719642617,0.0477005212834906
"",3.96654620290244,0.91857233116676,0.0463723862281903
"",3.96881109548721,0.893021716808522,0.0450786864163652
"",3.9696849886688,0.868129137292468,0.0438186555757615
"",3.97088063548172,0.843875411288042,0.0425912540501552
"",3.97240334815279,0.820255638153231,0.0413961965730607
"",3.97469830296265,0.797253397892441,0.0402326043712048
"",3.97523860452996,0.774852563325094,0.0390996035385372
"",3.97584511170301,0.753034503861589,0.0379963024278669
"",3.97647684394396,0.731797452380833,0.0369225909241364
"",3.97754514161411,0.71112725551309,0.0358777194756852
